,Object Begin Date,Historical Period,height,diam,width,depth,num_period,medium_num,classif_num,culture_num
611,1800,Modern Times,-1.0,5.6,-1.0,-1.0,2.0,2.0835561497326203,1.6310130164119978,1.8866819221967963
3028,1738,Modern Times,70.2,-1.0,25.1,-1.0,2.0,1.6005762179151388,1.5754518705338378,1.8158293277144928
11765,1555,Modern Times,8.6,-1.0,18.1,-1.0,2.0,3.0460615153788453,1.6310130164119978,2.055555555555556
7910,1675,Modern Times,21.3,-1.0,9.4,11.4,2.0,2.20310116929334,2.0561683195847618,2.0507083065035414
9879,1720,Modern Times,4.4,13.0,-1.0,-1.0,2.0,1.982170147733061,2.0561683195847618,1.8158293277144928
11033,1700,Modern Times,5.71,-1.0,12.7,-1.0,2.0,1.981003799240152,1.9660783101003851,1.8158293277144928
8482,1730,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,2.0703541969917514,1.9660783101003851,2.0993099715870653
490,1668,Modern Times,16.8,-1.0,-1.0,-1.0,2.0,2.0,2.0561683195847618,2.1368655657988045
5741,1720,Modern Times,-1.0,5.7,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,2.0507083065035414
3277,1600,Modern Times,12.4,-1.0,17.8,-1.0,2.0,2.9278826838087584,1.891170431211499,1.8158293277144928
2353,1700,Modern Times,12.7,-1.0,-1.0,-1.0,2.0,1.9447983014862,2.0561683195847618,2.1368655657988045
1305,1525,Modern Times,22.9,-1.0,20.3,-1.0,2.0,2.9331046312178386,2.4606598984771573,1.8866819221967963
13235,1716,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.702390766694147,1.2923228346456692,2.0993099715870653
11570,1800,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.8409090909090908,1.732608695652174,1.9759036144578312
633,1725,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,2.0,2.0561683195847618,1.8321167883211682
5785,1601,Modern Times,-1.0,-1.0,19.7,132.7,2.0,2.123425692695214,1.9814665592264304,2.1974758723088343
6150,1774,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.981003799240152,1.9660783101003851,2.0507083065035414
406,1700,Modern Times,-1.0,36.5,-1.0,-1.0,2.0,2.20310116929334,2.533376226475792,1.9807692307692308
13246,1662,Modern Times,25.2,-1.0,29.4,-1.0,2.0,1.6005762179151388,1.5754518705338378,2.1368655657988045
6307,1782,Modern Times,9.8,-1.0,3.3,-1.0,2.0,2.9278826838087584,2.533376226475792,1.8866819221967963
12529,1721,Modern Times,-1.0,9.5,-1.0,-1.0,2.0,2.20310116929334,2.533376226475792,1.8866819221967963
10224,1594,Modern Times,-1.0,-1.0,23.2,86.0,2.0,2.0049019607843137,2.0750279955207165,2.0507083065035414
7092,1585,Modern Times,20.3,-1.0,20.3,-1.0,2.0,3.08715953307393,3.0804206161137437,2.0507083065035414
8135,1725,Modern Times,9.0,-1.0,-1.0,38.6,2.0,1.9350893697083724,2.0561683195847618,1.8321167883211682
7571,1510,Modern Times,-1.0,22.2,-1.0,-1.0,2.0,2.169675090252708,3.0804206161137437,2.4579945799458
6545,1800,Modern Times,2.5,7.3,-1.0,-1.0,2.0,2.9278826838087584,1.891170431211499,1.8158293277144928
5927,1662,Modern Times,30.8,-1.0,12.1,-1.0,2.0,1.9447983014862,2.0561683195847618,2.1368655657988045
5806,1780,Modern Times,-1.0,24.4,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,1.8866819221967963
5433,1590,Modern Times,-1.0,-1.0,1.9,17.1,2.0,2.123425692695214,2.058108108108108,1.8719351188230855
8695,1700,Modern Times,14.9,-1.0,8.3,-1.0,2.0,3.08715953307393,3.0804206161137437,2.0507083065035414
10036,1753,Modern Times,30.8,-1.0,41.9,-1.0,2.0,1.6005762179151388,1.5754518705338378,1.8158293277144928
1328,1590,Modern Times,-1.0,-1.0,15.9,26.0,2.0,2.431484115694642,2.295774647887324,1.8719351188230855
12254,1800,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.981003799240152,1.9660783101003851,2.0507083065035414
9159,1800,Modern Times,-1.0,21.3,-1.0,-1.0,2.0,2.0656063618290257,2.533376226475792,1.8866819221967963
840,1535,Modern Times,17.1,-1.0,-1.0,-1.0,2.0,1.7721518987341771,2.3100558659217882,2.0507083065035414
8288,1800,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.981003799240152,1.9660783101003851,1.8866819221967963
3723,1785,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,3.8754961630060873,2.3928881179531656,1.8866819221967963
3878,1500,Modern Times,35.2,-1.0,52.1,-1.0,2.0,1.702390766694147,1.895942245456809,2.0993099715870653
189,1595,Modern Times,5.2,-1.0,16.8,-1.0,2.0,1.782383419689119,2.533376226475792,2.0
7215,1750,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,3.08715953307393,3.0804206161137437,1.8434845472618837
3528,1800,Modern Times,51.8,-1.0,42.5,-1.0,2.0,1.9153846153846157,1.9683655536028117,1.8158293277144928
11037,1781,Modern Times,24.1,-1.0,24.1,-1.0,2.0,2.20310116929334,2.533376226475792,1.8866819221967963
10871,1700,Modern Times,24.77,-1.0,19.68,-1.0,2.0,1.981003799240152,1.9660783101003851,1.8158293277144928
402,1500,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,3.0460615153788453,3.0598851517637407,1.893333333333333
10565,1700,Modern Times,3.2,21.0,-1.0,-1.0,2.0,1.982170147733061,2.0561683195847618,1.8158293277144928
3693,1780,Modern Times,10.8,-1.0,-1.0,-1.0,2.0,1.8985507246376807,2.0561683195847618,1.8158293277144928
2450,1800,Modern Times,212.09,-1.0,135.89,-1.0,2.0,1.981003799240152,1.9660783101003851,1.8158293277144928
1942,1800,Modern Times,7.9,-1.0,-1.0,-1.0,2.0,1.9447983014862,1.8994082840236688,2.1368655657988045
10483,1590,Modern Times,3.8,-1.0,-1.0,-1.0,2.0,1.9606164383561644,1.8487972508591064,1.8719351188230855
9243,1800,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.702390766694147,1.732608695652174,1.9142857142857144
166,1700,Modern Times,57.8,-1.0,57.5,-1.0,2.0,1.981003799240152,1.9660783101003851,1.8866819221967963
222,1700,Modern Times,74.9,-1.0,94.0,-1.0,2.0,1.9373134328358208,1.9660783101003851,2.1368655657988045
10545,1600,Modern Times,11.0,-1.0,15.9,2.2,2.0,3.0460615153788453,2.3928881179531656,2.0993099715870653
581,1700,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,2.0703541969917514,1.9660783101003851,2.0
8489,1700,Modern Times,10.2,-1.0,17.1,-1.0,2.0,2.0835561497326203,2.533376226475792,1.8866819221967963
7273,1701,Modern Times,27.9,-1.0,-1.0,-1.0,2.0,2.0,2.228896103896104,1.25
11552,1800,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.702390766694147,1.732608695652174,2.0
36,1741,Modern Times,16.5,-1.0,22.9,-1.0,2.0,1.9350893697083724,2.0561683195847618,2.0507083065035414
6340,1800,Modern Times,28.3,-1.0,40.3,-1.0,2.0,1.9153846153846157,1.9683655536028117,1.8158293277144928
7921,1600,Modern Times,18.4,-1.0,16.5,-1.0,2.0,2.109263657957245,1.895942245456809,1.8158293277144928
13157,1495,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,3.08715953307393,3.0804206161137437,1.8888888888888888
314,1695,Modern Times,-1.0,25.1,-1.0,-1.0,2.0,2.0,2.0561683195847618,1.8719351188230855
12506,1776,Modern Times,31.9,-1.0,14.9,-1.0,2.0,1.6005762179151388,1.5754518705338378,1.8158293277144928
4857,1700,Modern Times,5.08,-1.0,8.26,-1.0,2.0,1.981003799240152,1.9660783101003851,1.8158293277144928
10460,1773,Modern Times,31.4,-1.0,31.1,-1.0,2.0,2.20310116929334,2.533376226475792,1.8434845472618837
3459,1530,Modern Times,-1.0,20.0,-1.0,-1.0,2.0,2.0656063618290257,2.533376226475792,2.1974758723088343
9855,1700,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.914751236543497,1.9660783101003851,2.0084388185654007
3315,1601,Modern Times,-1.0,-1.0,-1.0,18.7,2.0,2.123425692695214,1.7987616099071206,1.96
2068,1800,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.981003799240152,1.9660783101003851,1.8716605552645365
6351,1700,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,2.0835561497326203,2.533376226475792,1.8866819221967963
11923,1590,Modern Times,4.6,-1.0,-1.0,-1.0,2.0,1.7808792742498256,1.8487972508591064,1.8719351188230855
9762,1800,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,2.012295081967213,2.533376226475792,1.8434845472618837
6272,1732,Modern Times,-1.0,-1.0,-1.0,52.0,2.0,1.914691943127962,1.7987616099071206,1.7472527472527473
9618,1590,Modern Times,38.4,8.9,-1.0,-1.0,2.0,3.0460615153788453,2.058108108108108,1.8719351188230855
1998,1765,Modern Times,11.4,-1.0,14.6,-1.0,2.0,2.8318584070796464,2.4606598984771573,1.8434845472618837
1138,1800,Modern Times,33.0,-1.0,31.8,-1.0,2.0,1.981003799240152,1.9660783101003851,1.5230769230769232
8468,1800,Modern Times,8.7,-1.0,-1.0,-1.0,2.0,1.9447983014862,1.8994082840236688,2.1368655657988045
8593,1625,Modern Times,13.0,-1.0,-1.0,-1.0,2.0,1.7241379310344829,1.5754518705338378,1.8158293277144928
6933,1800,Modern Times,8.6,6.7,-1.0,-1.0,2.0,1.982170147733061,2.0561683195847618,2.1368655657988045
8359,1800,Modern Times,3.3,-1.0,9.8,7.9,2.0,2.0835561497326203,2.533376226475792,1.8866819221967963
11717,1800,Modern Times,152.4,-1.0,22.9,22.9,2.0,2.012295081967213,2.533376226475792,1.8434845472618837
7718,1626,Modern Times,8.6,-1.0,7.6,2.2,2.0,1.9447983014862,2.0561683195847618,2.1368655657988045
486,1700,Modern Times,17.15,-1.0,15.88,-1.0,2.0,1.981003799240152,1.9660783101003851,1.8158293277144928
4285,1770,Modern Times,5.7,-1.0,11.1,-1.0,2.0,1.9350893697083724,2.0561683195847618,1.9
278,1615,Modern Times,1.9,14.3,-1.0,-1.0,2.0,1.982170147733061,2.0561683195847618,1.8158293277144928
2245,1685,Modern Times,50.2,-1.0,24.4,-1.0,2.0,2.0703541969917514,1.9660783101003851,2.0993099715870653
11897,1590,Modern Times,3.8,-1.0,-1.0,-1.0,2.0,1.7808792742498256,1.8487972508591064,1.8719351188230855
271,1701,Modern Times,-1.0,-1.0,1.4,9.7,2.0,1.7808792742498256,1.8487972508591064,1.8719351188230855
8400,1800,Modern Times,38.7,-1.0,74.9,-1.0,2.0,1.4334398296059638,1.5754518705338378,1.8158293277144928
12873,1755,Modern Times,-1.0,-1.0,-1.0,99.1,2.0,1.914691943127962,1.9814665592264304,1.8434845472618837
5081,1800,Modern Times,25.4,-1.0,62.2,-1.0,2.0,1.8542148760330581,1.7536764705882353,2.28125
2757,1700,Modern Times,26.4,-1.0,27.3,-1.0,2.0,1.981003799240152,1.9660783101003851,1.8642384105960264
5255,1700,Modern Times,12.07,-1.0,5.71,-1.0,2.0,1.981003799240152,1.9660783101003851,1.8158293277144928
1713,1600,Modern Times,21.59,-1.0,28.57,-1.0,2.0,1.981003799240152,1.9660783101003851,2.1368655657988045
5989,1601,Modern Times,-1.0,-1.0,13.3,45.1,2.0,2.123425692695214,1.9142857142857144,2.0
11715,1800,Modern Times,-1.0,41.9,-1.0,-1.0,2.0,3.0460615153788453,2.3928881179531656,2.0993099715870653
2300,1700,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.914751236543497,1.9660783101003851,2.0412371134020617
1257,1765,Modern Times,-1.0,8.3,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,1.8434845472618837
13360,1800,Modern Times,21.1,-1.0,18.7,-1.0,2.0,1.6005762179151388,1.5754518705338378,1.8158293277144928
9954,1775,Modern Times,92.1,-1.0,106.0,48.9,2.0,2.0835561497326203,2.091633466135458,1.8866819221967963
2873,1800,Modern Times,12.1,-1.0,79.4,-1.0,2.0,1.702390766694147,1.732608695652174,2.0
10289,1700,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.8542148760330581,1.9660783101003851,1.656506447831184
6414,1755,Modern Times,5.2,-1.0,6.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,1.8434845472618837
3841,1520,Modern Times,68.6,-1.0,47.0,-1.0,2.0,3.08715953307393,3.0804206161137437,2.0084388185654007
6175,1755,Modern Times,28.4,-1.0,21.3,-1.0,2.0,1.6005762179151388,1.5754518705338378,1.8158293277144928
10269,1736,Modern Times,-1.0,-1.0,26.0,-1.0,2.0,1.7298728813559323,1.6296296296296295,2.1368655657988045
10609,1700,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.786885245901639,1.9660783101003851,3.9059653916211294
3865,1700,Modern Times,9.5,-1.0,5.1,-1.0,2.0,3.0460615153788453,2.533376226475792,1.8158293277144928
2956,1767,Modern Times,-1.0,38.4,-1.0,-1.0,2.0,1.982170147733061,2.0561683195847618,2.1368655657988045
8774,1800,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.8542148760330581,1.9660783101003851,1.8866819221967963
11366,1600,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.981003799240152,1.9660783101003851,2.0993099715870653
9450,1700,Modern Times,12.07,-1.0,6.99,-1.0,2.0,2.0,1.9660783101003851,2.1368655657988045
273,1590,Modern Times,-1.0,-1.0,1.4,9.7,2.0,1.7808792742498256,1.8487972508591064,1.8719351188230855
828,1700,Modern Times,39.4,10.5,20.3,-1.0,2.0,1.9350893697083724,2.0561683195847618,2.1368655657988045
7657,1600,Modern Times,22.2,-1.0,16.2,0.6,2.0,1.5691056910569106,1.3794579172610557,1.8158293277144928
11002,1701,Modern Times,51.1,-1.0,4.0,-1.0,2.0,2.20310116929334,1.9814665592264304,1.1884057971014492
8403,1590,Modern Times,7.0,-1.0,6.7,-1.0,2.0,1.8333333333333333,1.8487972508591064,1.8719351188230855
12383,1700,Modern Times,58.4,-1.0,16.2,-1.0,2.0,1.981003799240152,1.9660783101003851,2.0993099715870653
972,1693,Modern Times,30.5,-1.0,14.0,-1.0,2.0,1.6005762179151388,1.5754518705338378,1.8158293277144928
287,1501,Modern Times,-1.0,-1.0,3.2,243.2,2.0,1.9142857142857144,2.0750279955207165,1.7441860465116281
11014,1800,Modern Times,3.8,12.1,-1.0,-1.0,2.0,2.1510791366906474,2.0561683195847618,1.8158293277144928
4695,1800,Modern Times,66.0,-1.0,30.5,-1.0,2.0,1.702390766694147,1.2923228346456692,1.5555555555555556
8084,1535,Modern Times,417.8,-1.0,657.9,-1.0,2.0,1.981003799240152,1.9660783101003851,2.125984251968504
4869,1700,Modern Times,19.7,-1.0,3.8,-1.0,2.0,2.0703541969917514,1.9660783101003851,1.8716605552645365
7119,1800,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.702390766694147,1.732608695652174,1.0103950103950103
8854,1501,Modern Times,-1.0,-1.0,8.3,64.1,2.0,2.123425692695214,1.9142857142857144,2.4579945799458
4126,1765,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,1.8321167883211682
9092,1750,Modern Times,42.5,-1.0,-1.0,-1.0,2.0,2.0,1.9956896551724137,2.0993099715870653
11080,1800,Modern Times,-1.0,105.4,-1.0,-1.0,2.0,2.0835561497326203,2.533376226475792,1.8434845472618837
11228,1733,Modern Times,-1.0,54.3,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,2.0507083065035414
12875,1700,Modern Times,17.15,-1.0,13.34,-1.0,2.0,1.981003799240152,1.9660783101003851,1.8158293277144928
2597,1760,Modern Times,28.5,-1.0,50.0,-1.0,2.0,1.7280405405405406,1.942942942942943,1.8158293277144928
2922,1700,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.914751236543497,1.9660783101003851,1.8434845472618837
2691,1785,Modern Times,-1.0,24.8,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,1.8866819221967963
9137,1700,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,2.0,1.9660783101003851,1.8866819221967963
11379,1800,Modern Times,21.3,-1.0,18.4,-1.0,2.0,1.6005762179151388,1.5754518705338378,1.8158293277144928
8803,1700,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,3.08715953307393,3.0804206161137437,2.0507083065035414
5752,1595,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,2.0,1.845360824742268,2.0507083065035414
13169,1733,Modern Times,-1.0,18.1,-1.0,-1.0,2.0,1.9624060150375942,2.0561683195847618,2.0507083065035414
2856,1662,Modern Times,35.6,-1.0,-1.0,-1.0,2.0,1.9447983014862,2.0561683195847618,2.1368655657988045
8666,1800,Modern Times,-1.0,3.3,-1.0,-1.0,2.0,2.0835561497326203,1.6310130164119978,1.8866819221967963
10960,1600,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.981003799240152,1.9660783101003851,2.1368655657988045
6812,1600,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.914751236543497,1.9660783101003851,2.0507083065035414
11791,1800,Modern Times,4.1,-1.0,7.0,-1.0,2.0,3.0460615153788453,2.533376226475792,1.8158293277144928
9580,1701,Modern Times,93.3,-1.0,13.7,-1.0,2.0,1.914691943127962,1.9814665592264304,1.6071428571428572
5119,1500,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,2.431484115694642,2.533376226475792,1.8866819221967963
10347,1590,Modern Times,3.8,-1.0,-1.0,-1.0,2.0,1.9493670886075949,1.8487972508591064,1.8719351188230855
6668,1635,Modern Times,91.4,-1.0,44.5,33.0,2.0,2.0656063618290257,2.533376226475792,2.0993099715870653
11751,1800,Modern Times,48.26,-1.0,30.48,-1.0,2.0,1.7298728813559323,1.9683655536028117,1.8158293277144928
6813,1725,Modern Times,50.8,-1.0,50.8,-1.0,2.0,1.981003799240152,1.9660783101003851,2.0993099715870653
2803,1700,Modern Times,-1.0,12.4,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,2.0507083065035414
3091,1650,Modern Times,6.3,-1.0,13.5,-1.0,2.0,1.7280405405405406,1.895942245456809,2.5593719332679097
2134,1590,Modern Times,-1.0,-1.0,1.4,9.7,2.0,1.7808792742498256,1.8487972508591064,1.8719351188230855
6024,1785,Modern Times,15.2,-1.0,20.2,-1.0,2.0,1.9350893697083724,2.0561683195847618,1.9
1427,1700,Modern Times,-1.0,5.1,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,1.8866819221967963
6217,1620,Modern Times,24.8,-1.0,20.0,-1.0,2.0,1.7280405405405406,1.895942245456809,2.5593719332679097
10993,1750,Modern Times,11.3,-1.0,-1.0,-1.0,2.0,3.8754961630060873,1.9956896551724137,2.0993099715870653
11582,1668,Modern Times,6.4,24.8,-1.0,-1.0,2.0,1.982170147733061,2.0561683195847618,2.1368655657988045
9461,1800,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.914751236543497,1.9660783101003851,1.5933609958506223
9193,1590,Modern Times,-1.0,-1.0,1.4,9.7,2.0,1.7808792742498256,1.8487972508591064,1.8719351188230855
8023,1769,Modern Times,266.7,-1.0,167.6,-1.0,2.0,3.08715953307393,2.091633466135458,1.8434845472618837
3697,1774,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.914751236543497,1.9660783101003851,1.8866819221967963
11604,1600,Modern Times,75.56,-1.0,56.52,-1.0,2.0,1.981003799240152,1.9660783101003851,2.1368655657988045
6173,1800,Modern Times,33.7,-1.0,10.2,6.4,2.0,1.9674796747967482,1.732608695652174,2.037313432835821
8710,1700,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.914751236543497,1.9660783101003851,2.0084388185654007
8031,1700,Modern Times,-1.0,-1.0,2.6,-1.0,2.0,2.9278826838087584,3.0517543859649123,3.1876019575856445
6101,1800,Modern Times,36.8,-1.0,27.3,-1.0,2.0,1.7280405405405406,1.3794579172610557,1.8158293277144928
8705,1700,Modern Times,24.1,-1.0,11.4,-1.0,2.0,2.0835561497326203,2.533376226475792,1.8866819221967963
10840,1785,Modern Times,-1.0,12.1,-1.0,-1.0,2.0,2.20310116929334,2.533376226475792,1.5714285714285714
10117,1501,Modern Times,-1.0,-1.0,10.2,58.4,2.0,2.0,1.9588235294117649,1.7441860465116281
7904,1700,Modern Times,-1.0,10.2,-1.0,-1.0,2.0,2.0835561497326203,2.533376226475792,1.8866819221967963
31,1785,Modern Times,37.8,-1.0,24.8,-1.0,2.0,1.6005762179151388,1.5754518705338378,1.8158293277144928
11455,1728,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.981003799240152,1.9660783101003851,1.8866819221967963
12003,1500,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,2.123425692695214,2.533376226475792,2.0507083065035414
5842,1736,Modern Times,25.2,-1.0,27.6,-1.0,2.0,1.6005762179151388,1.5754518705338378,2.1368655657988045
4587,1679,Modern Times,36.4,-1.0,268.6,-1.0,2.0,1.7280405405405406,1.895942245456809,2.1368655657988045
5410,1675,Modern Times,26.7,12.1,41.3,40.6,2.0,1.6666666666666667,2.3100558659217882,1.8719351188230855
4291,1730,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.702390766694147,2.091633466135458,2.0507083065035414
3008,1767,Modern Times,122.5,-1.0,56.5,-1.0,2.0,1.96875,1.895942245456809,1.8158293277144928
1922,1740,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,1.8866819221967963
7412,1700,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.702390766694147,1.2127417519908987,2.0507083065035414
13117,1787,Modern Times,8.9,-1.0,6.4,-1.0,2.0,3.1272727272727274,3.0804206161137437,1.8434845472618837
5298,1547,Modern Times,33.8,-1.0,24.2,-1.0,2.0,2.7595561035758323,1.8217821782178216,2.0993099715870653
12360,1705,Modern Times,175.3,-1.0,167.6,-1.0,2.0,2.0703541969917514,1.9660783101003851,2.116438356164384
4593,1761,Modern Times,-1.0,15.2,-1.0,-1.0,2.0,2.0656063618290257,2.533376226475792,2.0507083065035414
5259,1575,Modern Times,35.6,-1.0,24.0,-1.0,2.0,1.914691943127962,2.228896103896104,2.0507083065035414
7644,1694,Modern Times,-1.0,19.7,-1.0,-1.0,2.0,2.20310116929334,2.533376226475792,1.8434845472618837
3874,1800,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.981003799240152,1.9660783101003851,2.0507083065035414
7707,1600,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.914751236543497,1.9660783101003851,1.8642384105960264
4747,1525,Modern Times,7.0,-1.0,9.5,-1.0,2.0,2.123425692695214,2.295774647887324,2.0507083065035414
4495,1575,Modern Times,29.8,3.7,-1.0,32.3,2.0,2.113636363636364,2.058108108108108,2.7419354838709675
9204,1642,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,2.9278826838087584,3.040983606557377,1.8434845472618837
2127,1709,Modern Times,-1.0,19.1,-1.0,-1.0,2.0,2.20310116929334,2.533376226475792,1.8866819221967963
10322,1700,Modern Times,-1.0,14.0,-1.0,-1.0,2.0,2.20310116929334,2.533376226475792,1.8434845472618837
13265,1785,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.8542148760330581,1.9660783101003851,2.0507083065035414
12876,1685,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.8622754491017963,2.533376226475792,2.0507083065035414
5512,1635,Modern Times,24.8,-1.0,20.3,-1.0,2.0,3.08715953307393,3.0804206161137437,2.0507083065035414
7462,1535,Modern Times,-1.0,-1.0,52.4,182.8,2.0,1.9198473282442747,1.9814665592264304,2.4579945799458
9073,1700,Modern Times,151.8,-1.0,53.3,-1.0,2.0,1.981003799240152,1.9660783101003851,1.8866819221967963
3195,1667,Modern Times,-1.0,19.7,-1.0,-1.0,2.0,1.9447983014862,2.0561683195847618,2.1368655657988045
1211,1800,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.702390766694147,1.732608695652174,1.8588235294117648
7603,1700,Modern Times,5.71,-1.0,5.08,-1.0,2.0,1.981003799240152,1.9660783101003851,1.8158293277144928
12531,1600,Modern Times,5.4,-1.0,3.2,-1.0,2.0,1.981003799240152,1.9660783101003851,1.8158293277144928
1392,1750,Modern Times,12.7,-1.0,12.7,-1.0,2.0,1.9350893697083724,2.0561683195847618,2.0507083065035414
3093,1501,Modern Times,47.0,-1.0,-1.0,-1.0,2.0,2.123425692695214,2.295774647887324,2.0507083065035414
7136,1800,Modern Times,16.5,-1.0,17.8,-1.0,2.0,1.981003799240152,1.9660783101003851,1.8434845472618837
8371,1700,Modern Times,30.2,-1.0,14.0,-1.0,2.0,1.981003799240152,1.9660783101003851,1.8158293277144928
7862,1740,Modern Times,-1.0,20.3,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,2.0507083065035414
12016,1720,Modern Times,42.5,-1.0,31.8,-1.0,2.0,1.5738354806739343,1.895942245456809,2.1368655657988045
1672,1615,Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.8985507246376807,2.0561683195847618,1.8158293277144928
4999,1590,Modern Times,3.8,-1.0,-1.0,-1.0,2.0,1.7808792742498256,1.8487972508591064,1.8719351188230855
